DateTime,AddedIPs,RemovedIPs
1509991582,197,61
1509992657,83,107
1509993613,86,155
1509994584,92,76
1509995552,90,62
1509996495,91,77
1509997451,65,57
1509998438,66,61
1509999375,67,72
1510000350,141,41
1510001293,96,157
1510002278,111,0
1510003228,63,0
1510005421,205,170
1510006351,72,58
1510007308,70,70
1510008252,75,67
1510009254,69,70
1510010174,59,91
1510011158,53,0
1510012095,97,63
1510013093,97,72
1510014043,55,70
1510014978,76,69
1510015947,106,62
1510016911,72,61
1510017853,55,70
1510018835,83,48
1510019788,65,57
1510020759,91,66
1510021693,68,54
1510022688,88,71
1510023633,68,71
1510024607,59,69
1510025553,53,59
1510026502,46,77
1510027462,49,73
1510028447,42,62
1510029376,81,69
1510030353,65,46
1510031294,70,65
1510032278,58,73
1510033212,56,54
1510034220,59,55
1510035140,67,55
1510036117,63,54
1510037051,46,48
1510038040,59,52
1510039334,83,64
1510040428,59,115
1510041390,65,60
1510042362,49,68
1510043298,53,0
1510044257,67,45
1510045252,45,51
1510046180,55,79
1510047151,74,114
1510048099,37,0
1510049083,74,80
1510050031,74,51
1510050986,54,53
1510051948,60,0
1510052899,41,53
1510053854,66,60
1510054830,66,119
1510055810,64,55
1510056760,76,76
1510057713,49,78
1510058656,59,0
1510059644,70,172
1510060592,76,0
1510061552,62,143
1510062506,55,0
1510063474,61,71
1510064689,74,123
1510065624,37,57
1510066572,57,51
1510067559,71,64
1510068498,69,62
1510069455,69,65
1510070445,48,72
1510071395,53,67
1510072357,77,59
1510073294,40,56
1510074283,90,63
1510075227,53,45
1510076184,109,62
1510077162,87,50
1510078121,71,56
1510079054,60,57
1510080035,88,65
1510080988,65,63
1510081953,64,81
1510082896,82,75
1510083875,54,83
1510084827,59,90
1510087264,192,149
1510088200,75,88
1510089153,85,48
1510090104,45,56
1510091078,61,64
1510092015,63,52
1510092999,77,52
1510093938,67,60
1510094923,86,63
1510095861,71,35
1510096824,46,69
1510097785,80,0
1510098749,62,87
1510099904,73,58
1510100904,64,0
1510101870,52,123
1510102866,71,44
1510103789,41,0
1510104742,69,69
1510105708,61,123
1510106681,74,36
1510107630,61,0
1510108579,66,126
1510109547,57,77
1510110516,73,94
1510111456,50,0
1510112429,55,109
1510113372,61,0
1510114358,65,61
1510115298,54,114
1510116262,50,77
1510117238,61,59
1510118199,64,65
1510119152,59,0
1510120119,68,146
1510121061,72,0
1510122023,64,110
1510122988,66,0
1510123955,46,121
1510124905,46,0
1510125863,62,61
1510127091,96,127
1510128020,53,68
1510128995,61,55
1510129970,52,67
1510130904,92,49
1510131883,59,46
1510132815,60,52
1510133796,56,49
1510134751,57,94
1510135701,57,69
1510136664,70,55
1510137662,67,64
1510138586,72,58
1510139586,75,65
1510140507,69,56
1510141464,80,64
1510142456,74,59
1510143403,63,76
1510144345,82,49
1510145327,80,62
1510146265,59,0
1510147231,62,122
1510148180,59,0
1510149159,72,115
1510150093,65,0
1510151074,93,117
1510152023,64,0
1510152990,73,137
1510153938,55,0
1510154916,94,109
1510155860,62,0
1510156836,85,70
1510157789,58,126
1510158767,70,0
1510159696,76,53
1510160672,64,68
1510161626,51,61
1510162592,81,68
1510163548,86,79
1510164514,68,94
1510166951,167,168
1510167863,69,92
1510168844,60,75
1510169775,119,58
1510170765,82,65
1510171694,92,81
1510172672,41,69
1510173617,89,61
1510174601,63,62
1510175534,73,68
1510176505,65,64
1510177469,50,103
1510178441,60,103
1510179399,60,96
1510180359,72,115
1510181318,66,84
1510182279,68,74
1510183472,67,81
1510184686,58,72
1510185632,60,98
1510186837,66,76
1510187793,55,53
1510188733,39,81
1510189709,56,59
1510190655,57,68
1510191612,37,54
1510192595,56,58
1510193536,56,58
1510194508,44,80
1510195457,43,75
1510196476,51,84
1510197381,56,49
1510198350,56,56
1510199302,59,73
1510200481,77,60
1510201466,67,73
1510202791,87,81
1510203871,95,152
1510204952,83,68
1510205906,86,68
1510206862,101,83
1510207834,96,73
1510208788,47,0
1510209948,74,147
1510210968,68,68
1510211944,57,73
1510212988,81,43
1510214323,86,75
1510215387,74,69
1510216342,64,56
1510217318,67,84
1510218262,73,53
1510221144,194,177
1510222105,66,66
1510223054,87,92
1510224026,67,65
1510225009,76,61
1510225958,81,84
1510226916,63,149
1510227857,68,0
1510228837,85,95
1510229802,68,74
